date,team,opponent,bet_side,win_prob,odds,decimal_odds,kelly_fraction,bet_size,won,profit,bankroll,home_win_prob,away_win_prob,home_odds,away_odds
2022-02-02,LAL,POR,away,0.85480756,155.0,2.55,0.76113504,20.0,False,-20.0,1028.86767578125,0.14519244,0.85480756,-175.0,155.0
2022-02-02,HOU,CLE,away,0.99045557,-190.0,1.526315789473684,0.9723212,20.0,False,-20.0,1008.86767578125,0.009544418,0.99045557,170.0,-190.0
2022-02-02,BOS,CHA,away,0.9997219,205.0,3.05,0.99958634,20.0,False,-20.0,988.86767578125,0.00027811923,0.9997219,-245.0,205.0
2022-02-02,SAC,BKN,away,0.9986404,-210.0,1.4761904761904763,0.9957853,20.0,False,-20.0,968.86767578125,0.0013595931,0.9986404,180.0,-210.0
2022-02-02,UTA,DEN,away,0.8590707,215.0,3.15,0.7935222,20.0,False,-20.0,948.86767578125,0.14092927,0.8590707,-255.0,215.0
2022-02-03,TOR,CHI,away,0.9941407,170.0,2.7,0.990694,20.0,False,-20.0,928.86767578125,0.0058593303,0.9941407,-190.0,170.0
2022-02-03,LAC,LAL,away,0.99959534,145.0,2.45,0.99931633,20.0,False,-20.0,908.86767578125,0.0004046813,0.99959534,-165.0,145.0
2022-02-03,SAS,MIA,away,0.8530722,-310.0,1.3225806451612903,0.3975961,20.0,True,6.451612903225805,915.3192749023438,0.14692776,0.8530722,260.0,-310.0
2022-02-03,DET,MIN,away,0.9999975,-300.0,1.3333333333333333,0.99999,20.0,True,6.666666666666665,921.9859619140625,2.488325e-06,0.9999975,250.0,-300.0
2022-02-03,ATL,PHX,away,0.99833953,-155.0,1.6451612903225805,0.9957658,20.0,False,-20.0,901.9859619140625,0.001660475,0.99833953,135.0,-155.0
2022-02-03,GSW,SAC,away,0.5892042,700.0,8.0,0.53051907,20.0,False,-20.0,881.9859619140625,0.4107958,0.5892042,-1100.0,700.0
2022-02-04,DEN,NOP,away,0.9398484,195.0,2.95,0.9090014,20.0,True,39.0,920.9859619140625,0.060151555,0.9398484,-230.0,195.0
2022-02-04,DAL,PHI,away,0.9833122,-125.0,1.8,0.9624524,20.0,False,-20.0,900.9859619140625,0.016687794,0.9833122,105.0,-125.0
2022-02-04,POR,OKC,away,0.7459452,200.0,3.0,0.6189178,20.0,True,40.0,940.9859619140625,0.2540548,0.7459452,-240.0,200.0
2022-02-04,SAS,HOU,away,0.42176926,270.0,3.7,0.20760973,20.0,False,-20.0,920.9859619140625,0.57823074,0.42176926,-330.0,270.0
2022-02-04,TOR,ATL,away,0.99650973,110.0,2.1,0.99333674,20.0,False,-20.0,900.9859619140625,0.0034902403,0.99650973,-130.0,110.0
2022-02-04,IND,CHI,away,0.99290746,-115.0,1.8695652173913042,0.98475105,20.0,True,17.391304347826086,918.3772583007812,0.0070925187,0.99290746,-105.0,-115.0
2022-02-04,UTA,BKN,away,0.96896553,190.0,2.9,0.95263165,20.0,False,-20.0,898.3772583007812,0.031034494,0.96896553,-220.0,190.0
2022-02-04,DET,BOS,away,0.9999602,-500.0,1.2,0.99976116,20.0,True,3.999999999999999,902.3772583007812,3.9835682e-05,0.9999602,400.0,-500.0
2022-02-04,CHA,CLE,away,0.4555906,200.0,3.0,0.18338591,20.0,True,40.0,942.3772583007812,0.5444094,0.4555906,-240.0,200.0
2022-02-05,ORL,MEM,away,0.9999995,-360.0,1.2777777777777777,0.99999785,20.0,True,5.555555555555554,947.9328002929688,4.895833e-07,0.9999995,300.0,-360.0
2022-02-05,CHA,MIA,away,0.7679888,-140.0,1.7142857142857144,0.4431731,20.0,True,14.285714285714288,962.218505859375,0.23201117,0.7679888,120.0,-140.0
2022-02-05,POR,MIL,away,0.9998897,-550.0,1.1818181818181819,0.9992829,20.0,True,3.6363636363636376,965.8548583984375,0.000110345696,0.9998897,425.0,-550.0
2022-02-05,LAL,NYK,away,0.50212026,180.0,2.8,0.2255204,20.0,False,-20.0,945.8548583984375,0.4978797,0.50212026,-210.0,180.0
2022-02-05,SAC,OKC,away,0.4884789,270.0,3.7,0.29902664,20.0,False,-20.0,925.8548583984375,0.5115211,0.4884789,-330.0,270.0
2022-02-05,WAS,PHX,away,0.9999497,-330.0,1.303030303030303,0.99978364,20.0,True,6.06060606060606,931.9154663085938,5.029539e-05,0.9999497,270.0,-330.0
2022-02-06,LAC,MIL,away,0.99996036,-210.0,1.4761904761904763,0.99987715,20.0,True,9.523809523809526,941.4392700195312,3.9633676e-05,0.99996036,180.0,-210.0
2022-02-06,HOU,NOP,away,0.9869743,-270.0,1.3703703703703702,0.9518049,20.0,True,7.407407407407405,948.8466796875,0.013025712,0.9869743,230.0,-270.0
2022-02-06,CHI,PHI,away,0.86805946,-170.0,1.5882352941176472,0.6437605,20.0,True,11.764705882352944,960.6113891601562,0.13194056,0.86805946,150.0,-170.0
2022-02-06,CLE,IND,away,0.9897489,230.0,3.3,0.98529196,20.0,False,-20.0,940.6113891601562,0.010251127,0.9897489,-270.0,230.0
2022-02-06,ORL,BOS,away,0.99993426,-430.0,1.2325581395348837,0.99965155,20.0,True,4.651162790697674,945.2625732421875,6.5760716e-05,0.99993426,360.0,-430.0
2022-02-06,DEN,BKN,away,0.9965128,290.0,3.9,0.99531025,20.0,False,-20.0,925.2625732421875,0.0034872217,0.9965128,-350.0,290.0
2022-02-06,DAL,ATL,away,0.9996159,-120.0,1.8333333333333335,0.999155,20.0,False,-20.0,905.2625732421875,0.0003841022,0.9996159,100.0,-120.0
2022-02-06,MIN,DET,home,0.9926207,-900.0,1.1111111111111112,0.92620707,20.0,True,2.222222222222223,907.4848022460938,0.9926207,0.0073792934,-900.0,600.0
2022-02-07,OKC,GSW,away,0.9999964,-900.0,1.1111111111111112,0.99996424,20.0,True,2.222222222222223,909.70703125,3.5955961e-06,0.9999964,600.0,-900.0
2022-02-07,WAS,MIA,away,0.99718106,-280.0,1.3571428571428572,0.98928803,20.0,True,7.142857142857144,916.8499145507812,0.002818919,0.99718106,240.0,-280.0
2022-02-07,UTA,NYK,home,0.8044141,-310.0,1.3225806451612903,0.19809775,20.0,True,6.451612903225805,923.301513671875,0.8044141,0.1955859,-310.0,260.0
2022-02-07,CHI,PHX,away,0.9991439,-265.0,1.3773584905660377,0.9968752,20.0,True,7.547169811320753,930.8486938476562,0.0008561307,0.9991439,225.0,-265.0
2022-02-07,CHA,TOR,away,0.7610031,-120.0,1.8333333333333335,0.47420678,20.0,True,16.66666666666667,947.515380859375,0.23899694,0.7610031,100.0,-120.0
2022-02-08,PHI,PHX,away,0.99997294,100.0,2.0,0.9999459,20.0,True,20.0,967.515380859375,2.7089212e-05,0.99997294,-120.0,100.0
2022-02-08,DEN,NYK,away,0.81870186,330.0,4.3,0.76376307,20.0,False,-20.0,947.515380859375,0.18129817,0.81870186,-400.0,330.0
2022-02-08,SAC,MIN,away,0.99960047,-340.0,1.2941176470588236,0.9982421,20.0,True,5.882352941176472,953.397705078125,0.00039951692,0.99960047,280.0,-340.0
2022-02-08,LAL,MIL,away,0.99805814,-165.0,1.606060606060606,0.99485403,20.0,True,12.12121212121212,965.5189208984375,0.0019418659,0.99805814,145.0,-165.0
2022-02-08,POR,ORL,away,0.80553603,-115.0,1.8695652173913042,0.58190244,20.0,True,17.391304347826086,982.9102172851562,0.19446395,0.80553603,-105.0,-115.0
2022-02-08,ATL,IND,away,0.9398012,600.0,7.0,0.9297681,20.0,False,-20.0,962.9102172851562,0.060198803,0.9398012,-900.0,600.0
2022-02-08,NOP,HOU,away,0.97030556,330.0,4.3,0.96130717,20.0,False,-20.0,942.9102172851562,0.029694447,0.97030556,-400.0,330.0
2022-02-08,DAL,DET,away,0.7404866,450.0,5.5,0.682817,20.0,False,-20.0,922.9102172851562,0.2595134,0.7404866,-600.0,450.0
2022-02-08,MEM,LAC,home,0.9918583,-335.0,1.2985074626865671,0.96458364,20.0,True,5.970149253731343,928.88037109375,0.9918583,0.008141696,-335.0,275.0
2022-02-08,BKN,BOS,away,0.96763766,-450.0,1.2222222222222223,0.8220071,20.0,True,4.444444444444446,933.3248291015625,0.032362334,0.96763766,375.0,-450.0
2022-02-09,CLE,SAS,away,0.9994512,190.0,2.9,0.9991623,20.0,False,-20.0,913.3248291015625,0.0005487627,0.9994512,-220.0,190.0
2022-02-09,SAC,MIN,away,0.99939466,-330.0,1.303030303030303,0.997397,20.0,False,-20.0,893.3248291015625,0.0006053296,0.99939466,270.0,-330.0
2022-02-09,OKC,TOR,away,0.9999243,-550.0,1.1818181818181819,0.99950796,20.0,True,3.6363636363636376,896.961181640625,7.572633e-05,0.9999243,425.0,-550.0
2022-02-09,UTA,GSW,away,0.9848908,100.0,2.0,0.96978164,20.0,False,-20.0,876.961181640625,0.015109171,0.9848908,-120.0,100.0
2022-02-09,CHA,CHI,away,0.8858863,-125.0,1.8,0.74324423,20.0,True,16.0,892.961181640625,0.11411366,0.8858863,105.0,-125.0
2022-02-09,POR,LAL,away,0.99933815,-460.0,1.2173913043478262,0.9962936,20.0,False,-20.0,872.961181640625,0.00066182704,0.99933815,380.0,-460.0
2022-02-10,WAS,BKN,away,0.9995008,-105.0,1.9523809523809523,0.99897665,20.0,False,-20.0,852.961181640625,0.0004991693,0.9995008,-115.0,-105.0
2022-02-10,DAL,LAC,away,0.9797478,220.0,3.2,0.9705422,20.0,False,-20.0,832.961181640625,0.02025223,0.9797478,-260.0,220.0
2022-02-10,DET,MEM,away,0.99999994,-750.0,1.1333333333333333,0.99999946,20.0,True,2.666666666666666,835.6278686523438,8.519766e-08,0.99999994,525.0,-750.0
2022-02-10,NOP,MIA,away,0.99547434,-175.0,1.5714285714285714,0.9875545,20.0,True,11.428571428571427,847.0564575195312,0.0045256834,0.99547434,155.0,-175.0
2022-02-10,PHX,MIL,away,0.9651794,135.0,2.35,0.9393863,20.0,False,-20.0,827.0564575195312,0.034820598,0.9651794,-155.0,135.0
2022-02-10,GSW,NYK,home,0.8366499,-460.0,1.2173913043478262,0.08523936,8.812220573425293,False,-8.812220573425293,818.2442626953125,0.8366499,0.1633501,-460.0,380.0
2022-02-10,HOU,TOR,away,0.9983367,-320.0,1.3125,0.99301404,20.0,True,6.25,824.4942626953125,0.0016633342,0.9983367,265.0,-320.0
2022-02-11,UTA,ORL,home,0.98175967,-800.0,1.125,0.835837,20.0,True,2.5,826.9942626953125,0.98175967,0.018240333,-800.0,550.0
2022-02-11,ATL,SAS,away,0.9948188,320.0,4.2,0.99319965,20.0,True,64.0,890.9942626953125,0.0051811924,0.9948188,-380.0,320.0
2022-02-11,PHI,OKC,away,0.82712394,700.0,8.0,0.80242735,20.0,False,-20.0,870.9942626953125,0.17287606,0.82712394,-1100.0,700.0
2022-02-11,DET,CHA,away,0.9999988,-245.0,1.4081632653061225,0.9999959,20.0,True,8.16326530612245,879.1575317382812,1.2144898e-06,0.9999988,205.0,-245.0
2022-02-11,BOS,DEN,away,0.9735233,210.0,3.1,0.9609154,20.0,False,-20.0,859.1575317382812,0.026476687,0.9735233,-250.0,210.0
2022-02-11,IND,CLE,away,0.9668013,-230.0,1.434782608695652,0.8904443,20.0,True,8.695652173913043,867.8532104492188,0.03319871,0.9668013,195.0,-230.0
2022-02-11,CHI,MIN,away,0.9976253,-105.0,1.9523809523809523,0.99513185,20.0,False,-20.0,847.8532104492188,0.0023747368,0.9976253,-115.0,-105.0
2022-02-12,WAS,SAC,away,0.9981606,-150.0,1.6666666666666665,0.99540156,20.0,True,13.33333333333333,861.1865234375,0.0018394118,0.9981606,130.0,-150.0
2022-02-12,PHX,ORL,home,0.997382,-2500.0,1.04,0.9319316,20.0,True,0.8000000000000007,861.9865112304688,0.997382,0.0026180148,-2500.0,1100.0
2022-02-12,CHI,OKC,home,0.87419945,-600.0,1.1666666666666667,0.11939621,12.864740371704102,True,2.1441235542297363,864.130615234375,0.87419945,0.12580055,-600.0,450.0
2022-02-12,POR,NYK,away,0.9525472,-185.0,1.5405405405405406,0.8647595,20.0,False,-20.0,844.130615234375,0.047452807,0.9525472,165.0,-185.0
2022-02-12,CHA,MEM,away,0.99795735,-260.0,1.3846153846153846,0.9926464,20.0,True,7.692307692307692,851.8229370117188,0.0020426705,0.99795735,220.0,-260.0
2022-02-12,NOP,SAS,away,0.99981946,210.0,3.1,0.99973357,20.0,True,42.0,893.8229370117188,0.00018052546,0.99981946,-250.0,210.0
2022-02-12,DAL,LAC,away,0.9805969,250.0,3.5,0.9728357,20.0,True,50.0,943.8229370117188,0.019403111,0.9805969,-300.0,250.0
2022-02-12,TOR,DEN,away,0.98078823,180.0,2.8,0.970115,20.0,True,36.0,979.8229370117188,0.019211765,0.98078823,-210.0,180.0
2022-02-12,PHI,CLE,away,0.9919441,125.0,2.25,0.9854994,20.0,False,-20.0,959.8229370117188,0.008055931,0.9919441,-145.0,125.0
2022-02-12,MIA,BKN,away,0.9926678,500.0,6.0,0.9912013,20.0,False,-20.0,939.8229370117188,0.007332216,0.9926678,-700.0,500.0
2022-02-12,GSW,LAL,away,0.93453,240.0,3.4,0.9072509,20.0,False,-20.0,919.8229370117188,0.06546998,0.93453,-280.0,240.0
2022-02-13,BOS,ATL,away,0.99204606,260.0,3.6,0.9889869,20.0,False,-20.0,899.8229370117188,0.00795392,0.99204606,-310.0,260.0
2022-02-13,IND,MIN,away,0.9994402,-310.0,1.3225806451612903,0.9977048,20.0,True,6.451612903225805,906.2745361328125,0.0005597902,0.9994402,260.0,-310.0
2022-02-14,NOP,TOR,away,0.99529827,-165.0,1.606060606060606,0.9875404,20.0,False,-20.0,886.2745361328125,0.0047017224,0.99529827,145.0,-165.0
2022-02-14,CHI,SAS,away,0.9956305,130.0,2.3,0.9922694,20.0,False,-20.0,866.2745361328125,0.0043695145,0.9956305,-150.0,130.0
2022-02-14,BKN,SAC,away,0.94238496,-125.0,1.8,0.87036616,20.0,False,-20.0,846.2745361328125,0.057615045,0.94238496,105.0,-125.0
2022-02-14,MIL,POR,away,0.58232796,475.0,5.75,0.494397,20.0,True,95.0,941.2745361328125,0.417672,0.58232796,-650.0,475.0
2022-02-14,UTA,HOU,away,0.29493332,900.0,10.0,0.21659258,20.0,False,-20.0,921.2745361328125,0.7050667,0.29493332,-1600.0,900.0
2022-02-14,NYK,OKC,away,0.85074157,375.0,4.75,0.8109394,20.0,True,75.0,996.2745361328125,0.14925843,0.85074157,-450.0,375.0
2022-02-14,LAC,GSW,away,0.9998558,-240.0,1.4166666666666667,0.99950975,20.0,False,-20.0,976.2745361328125,0.00014416182,0.9998558,200.0,-240.0
2022-02-14,WAS,DET,away,0.7776644,145.0,2.45,0.6243295,20.0,False,-20.0,956.2745361328125,0.22233559,0.7776644,-165.0,145.0
2022-02-14,DEN,ORL,away,0.33333045,475.0,5.75,0.19297898,20.0,False,-20.0,936.2745361328125,0.66666955,0.33333045,-650.0,475.0
2022-02-15,NOP,MEM,away,0.9999953,-160.0,1.625,0.9999878,20.0,True,12.5,948.7745361328125,4.72849e-06,0.9999953,140.0,-160.0
2022-02-15,PHX,LAC,home,0.9518551,-1000.0,1.1,0.47040632,20.0,True,2.0000000000000018,950.7745361328125,0.9518551,0.048144877,-1000.0,650.0
2022-02-15,MIL,IND,away,0.81513,700.0,8.0,0.78872,20.0,False,-20.0,930.7745361328125,0.18486997,0.81513,-1100.0,700.0
2022-02-15,MIN,CHA,away,0.9912578,200.0,3.0,0.9868867,20.0,False,-20.0,910.7745361328125,0.008742214,0.9912578,-240.0,200.0
2022-02-15,ATL,CLE,away,0.87594366,120.0,2.2,0.7725634,20.0,False,-20.0,890.7745361328125,0.12405635,0.87594366,-140.0,120.0
2022-02-15,PHI,BOS,away,0.9995886,-130.0,1.7692307692307692,0.99905384,20.0,True,15.384615384615383,906.1591796875,0.0004114031,0.9995886,110.0,-130.0
2022-02-15,MIA,DAL,away,0.8605758,180.0,2.8,0.7831179,20.0,True,36.0,942.1591796875,0.1394242,0.8605758,-210.0,180.0
2022-02-16,ORL,ATL,away,0.99998254,-215.0,1.4651162790697674,0.999945,20.0,True,9.302325581395348,951.4614868164062,1.7440709e-05,0.99998254,185.0,-215.0
2022-02-16,NYK,BKN,away,0.9997257,170.0,2.7,0.99956435,20.0,True,34.0,985.4614868164062,0.00027427444,0.9997257,-190.0,170.0
2022-02-16,GSW,DEN,away,0.8778257,175.0,2.75,0.8080117,20.0,True,35.0,1020.4614868164062,0.12217433,0.8778257,-200.0,175.0
2022-02-16,BOS,DET,home,0.934349,-900.0,1.1111111111111112,0.34348997,20.0,False,-20.0,1000.4614868164062,0.934349,0.065651,-900.0,600.0
2022-02-16,MEM,POR,home,0.983452,-800.0,1.125,0.8510682,20.0,False,-20.0,980.4614868164062,0.983452,0.016547978,-800.0,550.0
2022-02-16,CHI,SAC,away,0.94280314,200.0,3.0,0.9142047,20.0,False,-20.0,960.4614868164062,0.057196856,0.94280314,-240.0,200.0
2022-02-16,OKC,SAS,away,0.9999942,-340.0,1.2941176470588236,0.99997455,20.0,True,5.882352941176472,966.3438110351562,5.7989164e-06,0.9999942,280.0,-340.0
2022-02-16,MIN,TOR,away,0.7876576,100.0,2.0,0.57531524,20.0,True,20.0,986.3438110351562,0.21234238,0.7876576,-120.0,100.0
2022-02-16,LAL,UTA,away,0.9983184,-175.0,1.5714285714285714,0.9953755,20.0,False,-20.0,966.3438110351562,0.0016816284,0.9983184,155.0,-175.0
2022-02-16,IND,WAS,away,0.89813197,-110.0,1.9090909090909092,0.78607714,20.0,False,-20.0,946.3438110351562,0.101868056,0.89813197,-110.0,-110.0
2022-02-17,BKN,WAS,away,0.81142855,170.0,2.7,0.7005042,20.0,True,34.0,980.3438110351562,0.18857145,0.81142855,-190.0,170.0
2022-02-17,MIL,PHI,home,0.7959771,-260.0,1.3846153846153846,0.2655176,20.0,False,-20.0,960.3438110351562,0.7959771,0.20402288,-260.0,220.0
2022-02-17,NOP,DAL,away,0.955749,-140.0,1.7142857142857144,0.8937976,20.0,True,14.285714285714288,974.6295166015625,0.044251032,0.955749,120.0,-140.0
2022-02-17,LAC,HOU,away,0.98218787,425.0,5.25,0.9779967,20.0,False,-20.0,954.6295166015625,0.017812146,0.98218787,-550.0,425.0
2022-02-17,CHA,MIA,away,0.7037669,-170.0,1.5882352941176472,0.20017062,20.0,True,11.764705882352944,966.3942260742188,0.29623312,0.7037669,150.0,-170.0
2022-02-24,CHI,ATL,away,0.9893837,130.0,2.3,0.98121727,20.0,False,-20.0,946.3942260742188,0.010616318,0.9893837,-150.0,130.0
2022-02-24,BKN,BOS,away,0.98466,-400.0,1.25,0.92330015,20.0,True,5.0,951.3942260742188,0.015339946,0.98466,330.0,-400.0
2022-02-24,DET,CLE,away,0.99962676,-220.0,1.4545454545454546,0.9988056,20.0,False,-20.0,931.3942260742188,0.0003732684,0.99962676,190.0,-220.0
2022-02-24,SAC,DEN,away,0.993102,-165.0,1.606060606060606,0.9817203,20.0,True,12.12121212121212,943.5154418945312,0.0068979985,0.993102,145.0,-165.0
2022-02-24,POR,GSW,away,0.9997103,-500.0,1.2,0.9982619,20.0,True,3.999999999999999,947.5154418945312,0.00028970174,0.9997103,400.0,-500.0
2022-02-24,MIN,MEM,away,0.99921244,-130.0,1.7692307692307692,0.9981886,20.0,False,-20.0,927.5154418945312,0.0007875485,0.99921244,110.0,-130.0
2022-02-24,OKC,PHX,away,0.99999905,-600.0,1.1666666666666667,0.9999933,20.0,True,3.333333333333335,930.8487548828125,9.402688e-07,0.99999905,450.0,-600.0
2022-02-25,IND,OKC,away,0.4202975,270.0,3.7,0.20559289,20.0,True,54.0,984.8487548828125,0.5797025,0.4202975,-330.0,270.0
2022-02-25,CHA,TOR,home,0.59242713,115.0,2.15,0.23801592,20.0,True,23.0,1007.8487548828125,0.59242713,0.40757287,115.0,-135.0
2022-02-25,MIN,PHI,home,0.64610624,120.0,2.2,0.35119477,20.0,False,-20.0,987.8487548828125,0.64610624,0.35389376,120.0,-140.0
2022-02-25,PHX,NOP,home,0.8105045,-260.0,1.3846153846153846,0.3178162,20.0,False,-20.0,967.8487548828125,0.8105045,0.1894955,-260.0,220.0
2022-02-25,WAS,SAS,away,0.9998788,-160.0,1.625,0.99968493,20.0,True,12.5,980.3487548828125,0.00012119204,0.9998788,140.0,-160.0
2022-02-25,LAL,LAC,away,0.80205363,125.0,2.25,0.64369655,20.0,True,25.0,1005.3487548828125,0.19794635,0.80205363,-145.0,125.0
2022-02-25,ORL,HOU,away,0.9986392,140.0,2.4,0.99766725,20.0,False,-20.0,985.3487548828125,0.0013607596,0.9986392,-160.0,140.0
2022-02-25,UTA,DAL,home,0.74212193,-235.0,1.425531914893617,0.13610852,16.76429557800293,True,7.133742809295654,992.4824829101562,0.74212193,0.25787807,-235.0,195.0
2022-02-25,NYK,MIA,away,0.99866146,-240.0,1.4166666666666667,0.99544895,20.0,True,8.333333333333336,1000.8157958984375,0.0013385708,0.99866146,200.0,-240.0
2022-02-26,DET,BOS,away,0.9999803,-700.0,1.1428571428571428,0.99984217,20.0,True,2.857142857142856,1003.6729125976562,1.973362e-05,0.9999803,500.0,-700.0
2022-02-26,MIL,BKN,away,0.91099596,400.0,5.0,0.88874495,20.0,True,80.0,1083.6728515625,0.08900404,0.91099596,-500.0,400.0
2022-02-26,CHI,MEM,away,0.9999043,-135.0,1.7407407407407407,0.999775,20.0,True,14.814814814814813,1098.4876708984375,9.574586e-05,0.9999043,115.0,-135.0
2022-02-26,DEN,SAC,away,0.95479983,290.0,3.9,0.93921363,20.0,False,-20.0,1078.4876708984375,0.045200154,0.95479983,-350.0,290.0
2022-02-26,MIA,SAS,away,0.9990115,600.0,7.0,0.99884677,20.0,False,-20.0,1058.4876708984375,0.0009884839,0.9990115,-900.0,600.0
2022-02-26,ATL,TOR,away,0.9069795,160.0,2.6,0.84884167,20.0,False,-20.0,1038.4876708984375,0.093020506,0.9069795,-180.0,160.0
2022-02-26,CLE,WAS,away,0.972639,320.0,4.2,0.96408874,20.0,False,-20.0,1018.4876708984375,0.027360978,0.972639,-380.0,320.0
2022-02-27,PHX,UTA,away,0.9621463,-150.0,1.6666666666666665,0.9053657,20.0,True,13.33333333333333,1031.821044921875,0.037853695,0.9621463,130.0,-150.0
2022-02-27,LAL,NOP,away,0.9007559,120.0,2.2,0.8180525,20.0,True,24.000000000000004,1055.821044921875,0.0992441,0.9007559,-140.0,120.0
2022-02-27,HOU,LAC,away,0.9868734,-260.0,1.3846153846153846,0.9527442,20.0,True,7.692307692307692,1063.5133056640625,0.013126626,0.9868734,220.0,-260.0
2022-02-27,NYK,PHI,away,0.99012053,-340.0,1.2941176470588236,0.95653033,20.0,True,5.882352941176472,1069.3956298828125,0.009879492,0.99012053,280.0,-340.0
2022-02-27,POR,DEN,away,0.99803376,-340.0,1.2941176470588236,0.9913485,20.0,True,5.882352941176472,1075.2779541015625,0.0019662217,0.99803376,280.0,-340.0
2022-02-27,GSW,DAL,home,0.7792352,-160.0,1.625,0.42601147,20.0,False,-20.0,1055.2779541015625,0.7792352,0.22076482,-160.0,140.0
2022-02-27,IND,BOS,away,0.9896435,-420.0,1.2380952380952381,0.94614625,20.0,False,-20.0,1035.2779541015625,0.0103565045,0.9896435,350.0,-420.0
2022-02-27,CHA,DET,home,0.9976138,-600.0,1.1666666666666667,0.9832966,20.0,False,-20.0,1015.2779541015625,0.9976138,0.0023862123,-600.0,450.0
2022-02-28,MEM,SAS,away,0.79049397,320.0,4.2,0.7250234,20.0,False,-20.0,995.2779541015625,0.20950606,0.79049397,-380.0,320.0
2022-02-28,OKC,SAC,away,0.9998394,-210.0,1.4761904761904763,0.9995022,20.0,True,9.523809523809526,1004.8017578125,0.00016060384,0.9998394,180.0,-210.0
2022-02-28,CLE,MIN,away,0.9998301,-160.0,1.625,0.9995583,20.0,True,12.5,1017.3017578125,0.0001698656,0.9998301,140.0,-160.0
2022-02-28,BKN,TOR,away,0.95951265,-155.0,1.6451612903225805,0.8967573,20.0,True,12.90322580645161,1030.2049560546875,0.040487353,0.95951265,135.0,-155.0
2022-02-28,MIA,CHI,away,0.9911258,170.0,2.7,0.98590577,20.0,False,-20.0,1010.2049560546875,0.00887419,0.9911258,-190.0,170.0
2022-02-28,MIL,CHA,away,0.99183387,425.0,5.25,0.9899124,20.0,False,-20.0,990.2049560546875,0.008166115,0.99183387,-550.0,425.0
2022-02-28,ORL,IND,away,0.99987674,120.0,2.2,0.999774,20.0,False,-20.0,970.2049560546875,0.00012324264,0.99987674,-140.0,120.0
2022-03-01,BOS,ATL,away,0.99127597,220.0,3.2,0.98731047,20.0,False,-20.0,950.2049560546875,0.0087240515,0.99127597,-260.0,220.0
2022-03-01,TOR,BKN,away,0.99344254,300.0,4.0,0.9912567,20.0,False,-20.0,930.2049560546875,0.006557449,0.99344254,-360.0,300.0
2022-03-01,LAL,DAL,away,0.7877312,-200.0,1.5,0.3631935,20.0,True,10.0,940.2049560546875,0.2122688,0.7877312,175.0,-200.0
2022-03-01,WAS,DET,away,0.82052255,130.0,2.3,0.68246293,20.0,False,-20.0,920.2049560546875,0.17947748,0.82052255,-150.0,130.0
2022-03-01,MIN,GSW,away,0.9763817,-170.0,1.5882352941176472,0.9362306,20.0,False,-20.0,900.2049560546875,0.023618255,0.9763817,150.0,-170.0
2022-03-01,HOU,LAC,away,0.9890966,-270.0,1.3703703703703702,0.9596574,20.0,True,7.407407407407405,907.6123657226562,0.010903427,0.9890966,230.0,-270.0
2022-03-02,PHX,POR,home,0.89493847,-650.0,1.1538461538461537,0.2120385,20.0,True,3.076923076923075,910.6892700195312,0.89493847,0.10506153,-650.0,475.0
2022-03-02,HOU,UTA,away,0.9999687,-1500.0,1.0666666666666667,0.9994993,20.0,True,1.333333333333333,912.0225830078125,3.1315663e-05,0.9999687,850.0,-1500.0
2022-03-02,NOP,SAC,away,0.98750246,210.0,3.1,0.9815512,20.0,False,-20.0,892.0225830078125,0.012497559,0.98750246,-250.0,210.0
2022-03-02,DEN,OKC,away,0.32046944,900.0,10.0,0.24496603,20.0,True,180.0,1072.0225830078125,0.67953056,0.32046944,-1600.0,900.0
2022-03-02,PHI,NYK,away,0.9697731,450.0,5.5,0.963056,20.0,False,-20.0,1052.0225830078125,0.030226858,0.9697731,-600.0,450.0
2022-03-02,MIL,MIA,away,0.818036,160.0,2.6,0.70430857,20.0,False,-20.0,1032.0225830078125,0.18196397,0.818036,-180.0,160.0
2022-03-02,ORL,IND,away,0.9998818,-130.0,1.7692307692307692,0.9997282,20.0,True,15.384615384615383,1047.4072265625,0.00011817979,0.9998818,110.0,-130.0
2022-03-02,CLE,CHA,away,0.9999567,150.0,2.5,0.99992794,20.0,True,30.0,1077.4072265625,4.3273125e-05,0.9999567,-170.0,150.0
2022-03-03,ATL,CHI,away,0.98192626,110.0,2.1,0.9654955,20.0,False,-20.0,1057.4072265625,0.01807374,0.98192626,-130.0,110.0
2022-03-03,TOR,DET,away,0.44268668,300.0,4.0,0.25691557,20.0,True,60.0,1117.4072265625,0.5573133,0.44268668,-360.0,300.0
2022-03-03,DAL,GSW,away,0.9998554,105.0,2.05,0.99971765,20.0,False,-20.0,1097.4072265625,0.00014462334,0.9998554,-125.0,105.0
2022-03-03,LAC,LAL,away,0.99828595,110.0,2.1,0.9967277,20.0,False,-20.0,1077.4072265625,0.0017140614,0.99828595,-130.0,110.0
2022-03-03,BOS,MEM,away,0.9999369,115.0,2.15,0.9998819,20.0,False,-20.0,1057.4072265625,6.314845e-05,0.9999369,-135.0,115.0
2022-03-03,BKN,MIA,away,0.98011917,125.0,2.25,0.9642145,20.0,True,25.0,1082.4072265625,0.01988084,0.98011917,-145.0,125.0
2022-03-03,SAS,SAC,away,0.73496497,220.0,3.2,0.6144945,20.0,True,44.0,1126.4072265625,0.26503506,0.73496497,-260.0,220.0
